bank_name,lei,period,template_code,row_id,row_label,amount,eba_item_id,is_new_metric,source_page,source_file
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,5a,Independently reviewed interim profits net of foreseeable charges or dividends,64836381.96721312,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,6,Common Equity Tier 1 (CET1) capital before regulatory adjustments,2258314212.9874325,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,7,Additional value adjustments,-62116292.0645619,2520109,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,8,Intangible assets,-21354710.175766435,2520110,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,9,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,10,Deferred tax assets that rely on future profitability,0.0,2520111,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,11,Fair value reserves related to gains or losses on cash flow hedges of financial instruments that are not valued at fair value,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,12,Negative amounts resulting from the calculation of expected loss amounts,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,13,Any increase in equity that results from securitised assets (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,14,Gains or losses on liabilities valued at fair value resulting from changes in own credit standing,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,15,Defined-benefit pension fund assets (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,16,"Direct, indirect and synthetic holdings by an institution of own CET1 instruments (negative amount)",-30000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,17,"Direct, indirect and synthetic holdings of the CET 1 instruments of financial sector entities where those entities have reciprocal cross holdings with the institution designed to inflate artificially the own funds of the institution (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,18,"Direct, indirect and synthetic holdings by the institution of the CET1 instruments of financial sector entities where the institution does not have a significant investment in those entities (amount above 10% threshold and net of eligible short positions) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,19,"Direct, indirect and synthetic holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount above 10% threshold and net of eligible short positions) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,20,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,20a,"Exposure amount of the following items which qualify for a RW of 1250%, where the institution opts for the deduction alternative",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,20b,of which: qualifying holdings outside the financial sector (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,20c,of which: securitisation positions (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,20d,of which: free deliveries (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,21,"Deferred tax assets arising from temporary differences (amount above 10% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,22,Amount exceeding the 17.65% threshold (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,23,"of which: direct, indirect and synthetic holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,24,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,25,of which: deferred tax assets arising from temporary differences,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,25a,Losses for the current financial year (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,25b,Foreseeable tax charges relating to CET1 items except where the institution suitably adjusts the amount of CET1 items insofar as such tax charges reduce the amount up to which those items may be used to cover risks or losses (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,26,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,27,Qualifying AT1 deductions that exceed the AT1 items of the institution (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,27a,Other regulatory adjustments,-20000304.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,28,Total regulatory adjustments to Common Equity Tier 1 (CET1),-133471306.24032834,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,29,Common Equity Tier 1,2124497906.7471044,2520102,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,30,Additional Tier 1,220000000.0,2520129,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,31,of which: classified as equity under applicable accounting standards,220000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,32,of which: classified as liabilities under applicable accounting standards,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,33,Amount of qualifying items referred to in Article 484 (4) CRR and the related share premium accounts subject to phase out from AT1,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,33a,Amount of qualifying items referred to in Article 494a(1) CRR subject to phase out from AT1,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,33b,Amount of qualifying items referred to in Article 494b(1) CRR subject to phase out from AT1,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,34,Qualifying Tier 1 capital included in consolidated AT1 capital (including minority interests not included in row 5) issued by subsidiaries and held by third parties,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,35,of which: instruments issued by subsidiaries subject to phase out,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,36,Additional Tier 1 (AT1) capital before regulatory adjustments,220000000.0,2520128,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,37,"Direct, indirect and synthetic holdings by an institution of own AT1 instruments (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,38,"Direct, indirect and synthetic holdings of the AT1 instruments of financial sector entities where those entities have reciprocal cross holdings with the institution designed to inflate artificially the own funds of the institution (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,39,"Direct, indirect and synthetic holdings of the AT1 instruments of financial sector entities where the institution does not have a significant investment in those entities (amount above 10% threshold and net of eligible short positions) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,40,"Direct, indirect and synthetic holdings by the institution of the AT1 instruments of financial sector entities where the institution has a significant investment in those entities (net of eligible short positions) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,41,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,42,Qualifying T2 deductions that exceed the T2 items of the institution (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,42a,Other regulatory adjustments to AT1 capital,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,43,Total regulatory adjustments to Additional Tier 1 (AT1) capital,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,44,Tier 1 capital,220000000.0,2520133,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,45,Tier 2 instruments,2344497906.7471046,2520135,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,46,Capital instruments and the related share premium accounts,316445000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,47,Amount of qualifying  items referred to in Article 484(5) CRR and the related share premium accounts subject to phase out from T2 as described in Article 486(4) CRR,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,47a,Amount of qualifying  items referred to in Article 494a(2) CRR subject to phase out from T2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,47b,Amount of qualifying  items referred to in Article 494b(2) CRR subject to phase out from T2,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,48,Qualifying own funds instruments included in consolidated T2 capital (including minority interests and AT1 instruments not included in rows 5 or 34) issued by subsidiaries and held by third parties,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,49,of which: instruments issued by subsidiaries subject to phase out,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,50,Credit risk adjustments,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,51,Tier 2 (T2) capital before regulatory adjustments,316445000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,52,"Direct, indirect and synthetic holdings by an institution of own T2 instruments and subordinated loans (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,53,"Direct, indirect and synthetic holdings of the T2 instruments and subordinated loans of financial sector entities where those entities have reciprocal cross holdings with the institution designed to inflate artificially the own funds of the institution (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,54,"Direct, indirect and synthetic holdings of the T2 instruments and subordinated loans of financial sector entities where the institution does not have a significant investment in those entities (amount above 10% threshold and net of eligible short positions) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,54a,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,55,"Direct, indirect and synthetic holdings by the institution of the T2 instruments and subordinated loans of financial sector entities where the institution has a significant investment in those entities (net of eligible short positions) (negative amount)",0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,56,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,56a,Qualifying eligible liabilities deductions that exceed the eligible liabilities items of the institution (negative amount),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,56b,Other regulatory adjustments to T2 capital,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,57,Total regulatory adjustments to Tier 2 (T2) capital,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,58,Total capital,316445000.0,2520101,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,59,Total risk exposure amount,2660942906.7471046,2520138,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,60,Common Equity Tier 1 ratio,10300363130.999998,2520140,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,61,Tier 1 ratio,0.2062546611202576,2520141,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,62,Total capital ratio,0.2276131314190267,2520142,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,63,Total capital,0.2583348638449085,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,64,Institution CET1 overall capital requirements,0.11386621012100001,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,65,of which: capital conservation buffer requirement,0.025,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,66,of which: countercyclical capital buffer requirement,0.009022460121,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,67,of which: systemic risk buffer requirement,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,67a,of which: Global Systemically Important Institution (G-SII) or Other Systemically Important Institution (O-SII) buffer requirement,0.019375000000000003,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,67b,of which: additional own funds requirements to address the risks other than the risk of excessive leverage,0.015468750000000003,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,68,Common Equity Tier 1 capital (as a percentage of risk exposure amount) available after meeting the minimum capital requirements,0.14578591112779674,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,69,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,70,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,71,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,72,Direct and indirect holdings of own funds and  eligible liabilities of financial sector entities where the institution does not have a significant investment in those entities (amount below 10% threshold and net of eligible short positions),0.014911486136115175,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,73,Direct and indirect holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount below 17.65% thresholds and net of eligible short positions),0.22803,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,74,Not applicable,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,75,"Deferred tax assets arising from temporary differences (amount below 17.65% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met)",0.12933,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,76,Credit risk adjustments included in T2 in respect of exposures subject to standardised approach (prior to the application of the cap),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,77,Cap on inclusion of credit risk adjustments in T2 under standardised approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,78,Credit risk adjustments included in T2 in respect of exposures subject to internal ratings-based approach (prior to the application of the cap),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,79,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,80,Current cap on CET1 instruments subject to phase out arrangements,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,81,Amount excluded from CET1 due to cap (excess over cap after redemptions and maturities),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,82,Current cap on AT1 instruments subject to phase out arrangements,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,83,Amount excluded from AT1 due to cap (excess over cap after redemptions and maturities),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,84,Current cap on T2 instruments subject to phase out arrangements,0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC1,85,Amount excluded from T2 due to cap (excess over cap after redemptions and maturities),0.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,1,"Property, plant and equipment",1.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,2,Intangible assets,2000000.0,2520110,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,3,Deferred tax assets,3000000.0,2520111,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,4,Retained earnings,4000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,5,Equity attributable to the owners of the Company,5000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,6,Other equity instruments,6000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,7,Non-controlling interests,7000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,8,Total equity,8000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,9,Total liabilities and equity,9000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,10,Deferred tax liabilities,10000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,11,Total liabilities,11000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,12,Investment properties,12000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,13,Deferred tax assets,13000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,14,Property and equipment,14000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,15,Intangible assets,15000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,16,Non-current assets and disposal groups held for sale,16000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,17,Investments in Group undertakings,17000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CC2,18,Total assets,18000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,1,Loans and advances,1.0,2520603,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,2,Debt securities,2000000.0,2520602,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,3,Off-balance sheet,3000000.0,2520606,0,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,4,Financial collateral comprehensive method (for SFTs),4000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,005,Cash balances at central banks and other demand deposits,5000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,5,VaR for SFTs,5000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,6,Total,6000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,010,Loans and advances,10000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,020,Central banks,20000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,030,General governments,30000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,040,Credit institutions,40000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,050,Other financial corporations,0.5,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,060,Non-financial corporations,0.6,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,070,Of which SMEs,70000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,080,Households,80000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,090,Debt securities,90000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,100,Central banks,100000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,110,General governments,110000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
Bank of Cyprus,635400L14KNHJ3DMBX37,2025-06-30,CR1,120,Credit institutions,120000000.0,,1,,2025-06-30_Bank_of_Cyprus.xlsx
